,Total extra views,Average distance,Max distance
https://www.tudelft.nl/onderwijs/opleidingen/masters/aubs/msc-architecture-urbanism-and-building-sciences/master-tracks/urbanism/programme/,1044.0,1.0439999999999958,3.0
https://www.tudelft.nl/staff/i.m.richardson/,1044.0,1.0439999999999958,3.0
https://www.tudelft.nl/tu-delft-studentenportal/ict/help/vpn-openvpn/,1044.0,1.0439999999999958,3.0
https://www.tudelft.nl/en/education/programmes/masters/electrical-engineering/msc-electrical-engineering/track-electrical-power-engineering/,1043.0,1.0429999999999964,4.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/wb/bsc-werktuigbouwkunde/,1043.0,1.0429999999999968,3.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/io/bsc-industrieel-ontwerpen/opleiding/,1042.0,1.041999999999996,3.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/cheme/msc-chemical-engineering/,1042.0,1.041999999999996,3.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/tb/bsc-technische-bestuurskunde/onderwijsprogramma/,1042.0,1.0419999999999963,3.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/ct/bsc-civiele-techniek/onderwijsprogramma/,1042.0,1.0419999999999967,3.0
https://www.tudelft.nl/ewi/actueel/humans-of-eemcs/said-hamdioui/,1042.0,1.0419999999999965,2.0
https://www.tudelft.nl/en/education/admission-and-application/msc-international-diploma/admission-requirements/,1042.0,1.0419999999999963,3.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/,1042.0,1.041999999999996,3.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/wb/bsc-werktuigbouwkunde/aansluitende-masteropleidingen/,1042.0,1.041999999999996,3.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/cheme/msc-chemical-engineering/track-chemical-product-engineering/contact/,1042.0,1.041999999999997,3.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/cosem/msc-complex-systems-engineering-and-management/research/,1041.0,1.0409999999999964,3.0
https://www.tudelft.nl/en/ceg/about-faculty/departments/engineering-structures/sections-labs/pavement-engineering/staff/mw-katerina-varveri/,1041.0,1.0409999999999968,2.0
https://www.tudelft.nl/staff/m.alfeld/,1041.0,1.0409999999999964,3.0
https://www.tudelft.nl/citg/over-faculteit/afdelingen/watermanagement/,1041.0,1.0409999999999966,2.0
https://www.tudelft.nl/studenten/administratie/contact-centre/,1041.0,1.0409999999999968,4.0
https://www.tudelft.nl/citg/over-faculteit/afdelingen/hydraulic-engineering/sections/rivers-ports-waterways-and-dredging-engineering/staff/,1041.0,1.0409999999999966,2.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/es/msc-embedded-systems/programme-in-detail/,1041.0,1.0409999999999962,3.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/ee/msc-electrical-engineering/admission-and-application/,1040.0,1.0399999999999965,3.0
https://www.tudelft.nl/staff/l.nicola/,1040.0,1.0399999999999963,3.0
https://www.tudelft.nl/en/staff/l.a.i.kestens,1040.0,1.0399999999999967,4.0
https://www.tudelft.nl/studenten/ondersteuning/stagebureaus/,1040.0,1.0399999999999963,3.0
https://www.tudelft.nl/en/ceg/about-faculty/departments/transport-planning/staff/support-staff/,1040.0,1.0399999999999963,2.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/io/bsc-industrieel-ontwerpen/onderwijsprogramma/,1040.0,1.039999999999997,3.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/cme/msc-construction-management-and-engineering/admission-application-finance/,1040.0,1.0399999999999965,3.0
https://www.tudelft.nl/en/education/programmes/masters/mot/mot/,1039.0,1.0389999999999966,4.0
https://www.tudelft.nl/en/student/administration/enrolment/proof-of-enrolment/,1039.0,1.0389999999999964,2.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/technical-medicine/msc-technical-medicine/operationair/,1039.0,1.0389999999999968,3.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/cme/msc-construction-management-and-engineering/,1039.0,1.0389999999999968,3.0
https://www.tudelft.nl/onderwijs/opleidingen/minor/vrije-minor/,1039.0,1.0389999999999966,3.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/lst/bsc-life-science-technology/onderwijsprogramma/,1039.0,1.0389999999999966,3.0
https://www.tudelft.nl/en/ceg/about-faculty/departments/geoscience-engineering/,1038.0,1.0379999999999967,2.0
https://www.tudelft.nl/studenten/onderwijs/academische-jaarindeling/,1038.0,1.0379999999999967,3.0
https://www.tudelft.nl/en/student/legal-position/binding-recommendation-on-continuation-of-studies/,1038.0,1.0379999999999971,2.0
https://www.tudelft.nl/onderwijs/opleidingen/bachelors/mst/bsc-molecular-science-technology/,1038.0,1.0379999999999967,3.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/aubs/msc-architecture-urbanism-and-building-sciences/master-tracks/architecture/,1038.0,1.0379999999999965,3.0
https://www.tudelft.nl/studenten/administratie/,1037.0,1.036999999999997,4.0
https://www.tudelft.nl/en/ceg/about-faculty/departments/transport-planning/,1037.0,1.0369999999999968,2.0
https://www.tudelft.nl/en/student/education/academic-calendar/,1037.0,1.0369999999999966,2.0
https://www.tudelft.nl/studenten/rechtspositie/bindend-studieadvies/,1036.0,1.035999999999997,3.0
https://www.tudelft.nl/en/ceg/about-faculty/departments/watermanagement/,1036.0,1.035999999999997,2.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/epa/msc-engineering-and-policy-analysis/,1035.0,1.034999999999997,3.0
https://www.tudelft.nl/onderwijs/opleidingen/masters/me/msc-mechanical-engineering/admission-and-application/,1034.0,1.0339999999999974,3.0
https://www.tudelft.nl/en/ceg/about-faculty/departments/geoscience-engineering/sections/geo-engineering/,1034.0,1.0339999999999971,2.0
https://www.tudelft.nl/studenten/ict/ict-voorzieningen/laptopproject/modellen-2019-2020/,1034.0,1.0339999999999971,3.0
https://www.tudelft.nl/tu-delft-studentenportal/ict/help/software-installaties/,1034.0,1.033999999999997,4.0
https://www.tudelft.nl/en/student/services/,1034.0,1.0339999999999976,2.0
https://www.tudelft.nl/en/student/ict/ict-facilities/virtual-private-network-vpn/,1034.0,1.033999999999997,2.0
https://www.tudelft.nl/en/student/ict/,1033.0,1.0329999999999975,2.0
https://www.tudelft.nl/citg/over-faculteit/afdelingen/hydraulic-engineering/sections/rivers-ports-waterways-and-dredging-engineering/staff/broos-ej/,1033.0,1.0329999999999973,2.0
https://www.tudelft.nl/onderwijs/,1033.0,1.0329999999999975,3.0
https://www.tudelft.nl/citg/over-faculteit/afdelingen/materials-mechanics-management-design-3md/sections-labs/applied-mechanics/,1032.0,1.0319999999999976,2.0
https://www.tudelft.nl/staff/r.benedictus/,1032.0,1.0319999999999971,3.0
https://www.tudelft.nl/en/ceg/about-faculty/departments/geoscience-engineering/sections/geo-engineering/staff/academic-staff/gavin-kg/,1032.0,1.0319999999999974,2.0
https://www.tudelft.nl/en/ceg/about-faculty/departments/transport-planning/staff/personal-pages/r-rajshree-madarie-bhikhie/,1032.0,1.0319999999999971,2.0
https://www.tudelft.nl/en/education/admission-and-application/msc-international-diploma/dates-deadlines/,1032.0,1.0319999999999971,4.0
https://www.tudelft.nl/en/about-tu-delft/working-at-tu-delft/search-jobs/,1032.0,1.0319999999999971,4.0
https://www.tudelft.nl/en/education/admission-and-application/msc-international-diploma/,1031.0,1.0309999999999973,3.0
https://www.tudelft.nl/over-tu-delft/organisatie/,1031.0,1.0309999999999975,3.0
http://staff.tudelft.nl/en/M.Popov,1031.0,1.0309999999999973,3.0
https://www.tudelft.nl/en/about-tu-delft/strategy/integrity-policy/human-research-ethics/application/,1030.0,1.0299999999999974,3.0
https://www.tudelft.nl/en/staff/d.braekmans,1030.0,1.0299999999999976,3.0
https://www.tudelft.nl/2020/safety-and-security-institute/tu-delft-risk-management-summer-course-2020/,1030.0,1.0299999999999974,3.0
https://www.tudelft.nl/en/student/ict/help/,1030.0,1.0299999999999974,2.0
https://www.tudelft.nl/2020/tu-delft/coronavirus/huidige-maatregelen/,1030.0,1.0299999999999974,3.0
https://www.tudelft.nl/over-tu-delft/zoek-medewerkers/,1030.0,1.0299999999999976,3.0
https://www.tudelft.nl/en/education/admission-and-application/minors/,1029.0,1.0289999999999975,3.0
https://www.tudelft.nl/en/education/programmes/masters/cosem/msc-complex-systems-engineering-and-management/,1029.0,1.0289999999999975,3.0
https://www.tudelft.nl/zoeken/,1029.0,1.0289999999999975,3.0
https://www.tudelft.nl/staff/a.cipriani/?cHash=55e9649e1df2b84fa2aab5528073cefc,1029.0,1.0289999999999975,3.0
https://www.tudelft.nl/en/student/ict/ict-facilities/netid-account/,1029.0,1.0289999999999975,2.0
https://www.tudelft.nl/en/student/administration/contact-centre/,1028.0,1.0279999999999976,2.0
https://www.tudelft.nl/en/education/programmes/phd/,1028.0,1.0279999999999976,3.0
https://www.tudelft.nl/en/about-tu-delft/working-at-tu-delft/coming-to-the-netherlands-tu-delft/good-reasons-to-work-at-tu-delft/benefits-rewards/,1027.0,1.026999999999998,4.0
https://www.tudelft.nl/en/education/programmes/bachelors/tb/bsc-technische-bestuurskunde/,1027.0,1.0269999999999977,4.0
https://www.tudelft.nl/studenten/administratie/regeling-afstudeersteun-studenten/regeling-profileringsfonds-besturen-commisies/,1027.0,1.0269999999999977,3.0
https://www.tudelft.nl/actueel/agenda/,1027.0,1.0269999999999977,3.0
https://www.tudelft.nl/en/education/programmes/bachelors/nb/bsc-nanobiology/,1027.0,1.0269999999999977,4.0
https://www.tudelft.nl/2020/bk/de-experts-kunnen-het-niet-alleen/,1026.0,1.0259999999999978,3.0
https://www.tudelft.nl/en/education/programmes/minor/thematic-minor-overview/,1026.0,1.0259999999999982,3.0
https://www.tudelft.nl/en/education/programmes/bachelors/ae/bsc-aerospace-engineering/admission-requirements/,1025.0,1.024999999999998,4.0
https://www.tudelft.nl/en/education/programmes/masters/aerospace-engineering/msc-aerospace-engineering/master-tracks/,1025.0,1.024999999999998,4.0
https://www.tudelft.nl/over-tu-delft/werken-bij-tu-delft/,1025.0,1.024999999999998,3.0
https://www.tudelft.nl/citg/over-faculteit/afdelingen/watermanagement/research/facts-figures/,1025.0,1.0249999999999981,2.0
https://www.tudelft.nl/en/education/programmes/,1025.0,1.024999999999998,4.0
https://www.tudelft.nl/en/search/,1024.0,1.023999999999998,3.0
https://www.tudelft.nl/en/2020/tu-delft/coronavirus/current-measures/campus/,1024.0,1.023999999999998,3.0
https://www.tudelft.nl/actueel/,1024.0,1.0239999999999982,3.0
https://www.tudelft.nl/2014/tu-delft/online-cursus-wiskunde-voor-middelbare-scholieren/,1024.0,1.0239999999999982,3.0
https://www.tudelft.nl/over-tu-delft/voorleeshulp-browsealoud/,1024.0,1.023999999999998,3.0
https://www.tudelft.nl/en/education/admission-and-application/minors/registration-procedure-and-deadlines-for-lei-and-eur-students/,1024.0,1.023999999999998,4.0
https://www.tudelft.nl/en/education/programmes/bachelors/tb/bsc-technische-bestuurskunde/field-of-study/,1024.0,1.023999999999998,3.0
https://www.tudelft.nl/en/education/practical-matters/housing/,1024.0,1.0239999999999982,4.0
https://www.tudelft.nl/en/education/programmes/masters/cosem/msc-complex-systems-engineering-and-management/research/,1023.0,1.0229999999999981,4.0
https://www.tudelft.nl/over-tu-delft/werken-bij-tu-delft/vacatures/,1023.0,1.0229999999999981,3.0
https://www.tudelft.nl/en/current/,1023.0,1.0229999999999981,4.0
https://www.tudelft.nl/en/education/programmes/bachelors/mst/bsc-molecular-science-technology/,1023.0,1.0229999999999984,4.0
https://www.tudelft.nl/staff/s.g.p.castro/,1022.0,1.0219999999999985,3.0
https://www.tudelft.nl/en/education/programmes/phd/phd-admission/,1022.0,1.0219999999999982,3.0
https://www.tudelft.nl/en/education/programmes/masters/mechanical-engineering/msc-mechanical-engineering/track-overview/track-biomechanical-design/msc-programme/specialisations/biorobotics-br/,1022.0,1.0219999999999982,4.0
https://www.tudelft.nl/en/education/,1022.0,1.0219999999999982,3.0
https://www.tudelft.nl/en/education/programmes/masters/aerospace-engineering/msc-aerospace-engineering/admission-and-application/i-am-a-non-euefta-citizen/,1022.0,1.0219999999999982,4.0
https://www.tudelft.nl/en/education/programmes/post-academic-professionals/pdeng-programmes/,1021.0,1.0209999999999984,4.0
https://www.tudelft.nl/en/education/practical-matters/insurance-and-healthcare/,1020.0,1.0199999999999987,3.0
https://www.tudelft.nl/over-tu-delft/werken-bij-tu-delft/wetenschappelijke-staf/,1020.0,1.0199999999999985,3.0
https://www.tudelft.nl/en/education/programmes/masters/architecture-urbanism-and-building-sciences/msc-architecture-urbanism-and-building-sciences/master-tracks/architecture/,1020.0,1.0199999999999985,3.0
https://www.tudelft.nl/en/education/practical-matters/city-of-delft/,1020.0,1.0199999999999985,3.0
http://pwstudelft.nl,1020.0,1.0199999999999985,2.0
https://www.tudelft.nl/en/education/programmes/post-academic-professionals/the-berlage-post-master-in-architecture-and-urban-design/,1020.0,1.0199999999999985,3.0
https://www.tudelft.nl/en/education/programmes/bachelors/,1020.0,1.0199999999999985,4.0
https://www.tudelft.nl/en/about-tu-delft/working-at-tu-delft/coming-to-the-netherlands-tu-delft/good-reasons-to-work-at-tu-delft/,1020.0,1.0199999999999985,3.0
https://www.tudelft.nl/en/education/programmes/masters/civil-engineering/msc-civil-engineering/msc-programme/masters-theses-civil-engineering-and-geosciences/,1020.0,1.0199999999999985,3.0
https://www.tudelft.nl/en/2020/tu-delft/coronavirus/current-measures/thesis-defences/,1019.0,1.0189999999999988,4.0
https://www.tudelft.nl/en/education/programmes/bachelors/aes/bsc-applied-earth-sciences/curriculum/,1019.0,1.0189999999999986,4.0
https://www.tudelft.nl/en/education/programmes/masters/architecture-urbanism-and-building-sciences/msc-architecture-urbanism-and-building-sciences/,1019.0,1.0189999999999986,3.0
https://www.tudelft.nl/en/education/programmes/post-academic-professionals/short-courses/,1019.0,1.0189999999999986,4.0
https://www.tudelft.nl/en/education/admission-and-application/bsc-international-diploma/,1018.0,1.0179999999999987,3.0
https://www.tudelft.nl/en/education/programmes/masters/mechanical-engineering/msc-mechanical-engineering/,1018.0,1.0179999999999987,3.0
https://www.tudelft.nl/en/education/practical-matters/guidance/,1018.0,1.0179999999999987,3.0
https://www.tudelft.nl/en/education/practical-matters/tuition-fee-finances/statutory-fee/,1018.0,1.0179999999999987,4.0
https://www.tudelft.nl/en/2020/tu-delft/coronavirus/current-measures/,1017.0,1.0169999999999988,4.0
https://www.tudelft.nl/en/education/programmes/masters/aerospace-engineering/msc-aerospace-engineering/admission-and-application/,1017.0,1.0169999999999988,4.0
https://www.tudelft.nl/over-tu-delft/,1016.0,1.0159999999999991,3.0
https://www.tudelft.nl/en/education/programmes/masters/civil-engineering/msc-civil-engineering/,1016.0,1.015999999999999,4.0
https://www.tudelft.nl/en/education/programmes/bachelors/tn/bachelor-of-applied-physics/,1016.0,1.015999999999999,3.0
https://www.tudelft.nl/en/education/programmes/bachelors/lst/bsc-life-science-technology/,1015.0,1.014999999999999,4.0
https://www.tudelft.nl/en/education/programmes/bachelors/ae/bsc-aerospace-engineering/,1014.0,1.0139999999999991,4.0
https://www.tudelft.nl/en/education/programmes/masters/computer-science/msc-computer-science/the-data-science-technology-track/,1014.0,1.0139999999999993,3.0
https://www.tudelft.nl/en/education/programmes/minor/self-composed-minor/,1013.0,1.0129999999999992,4.0
https://www.tudelft.nl/en/ide/education/master-studies/msc-design-for-interaction/,1012.0,1.0119999999999993,3.0
https://www.tudelft.nl/en/about-tu-delft/facts-and-figures/annual-reports/,1012.0,1.0119999999999993,3.0
https://www.tudelft.nl/en/education/admission-and-application/,1011.0,1.0109999999999995,4.0
https://www.tudelft.nl/en/education/programmes/phd/finding-a-position/,1011.0,1.0109999999999995,4.0
https://www.tudelft.nl/en/education/practical-matters/visa-residence-permit/,1009.0,1.0089999999999997,3.0
https://www.tudelft.nl/en/education/programmes/masters/computer-science/msc-computer-science/,1009.0,1.0089999999999997,4.0
https://www.tudelft.nl/en/education/programmes/masters/architecture-urbanism-and-building-sciences/msc-architecture-urbanism-and-building-sciences/master-tracks/building-technology/,1009.0,1.0089999999999997,4.0
https://www.tudelft.nl/en/education/admission-and-application/msc-international-diploma/admission-requirements/where-did-you-obtain-your-degree/,1009.0,1.0089999999999997,4.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/radiation-science-technology/,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/j-dik(387e4c94-0015-4296-86b7-2b6a94c4d208)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/index.php?id=56576,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/menuAction.do?toolbarSelection=tree,1000.0,1.0000000000000007,1.0
https://repository.tudelft.nl/islandora/search/collection%3Aaerospace_reports?collection=research,1000.0,1.0000000000000007,1.0
https://repository.tudelft.nl/islandora/search/collection%3Air?collection=research,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=49603,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=18423,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/g-slingerland(f7d75ea5-bbd2-44ca-843a-57d01d5249d1)/publications.html,1000.0,1.0000000000000007,1.0
http://www.wbmt2.tudelft.nl/FACIL/3mE_plattegrond.htm,1000.0,1.0000000000000007,1.0
https://repository.tudelft.nl/islandora/object/uuid%3A32cbd12e-2a71-4863-9d6a-0ab33ab1c7fb?collection=education,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/ict-handleidingen/printen-scannen-en-kopieren/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/2020/tnw/zigzag-dna/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/jacob-hoogenboom/,1000.0,1.0000000000000007,1.0
http://www.wbmt2.tudelft.nl/ONDERWIJS/studyabroad/3mE-internship-checklist.pdf,1000.0,1.0000000000000007,1.0
https://online-learning.tudelft.nl/courses/open-data-governance-and-use/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/studenten/faculteiten/3me-studentenportal/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/eemcs/the-faculty/departments/applied-mathematics/mathematical-physics/people/jla-dubbeldam/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/2020/tnw/researchers-organically-engineer-solar-cells-using-enzymes-in-papaya-fruit/,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/jmc-mol(919c62ae-5bad-4af8-b271-49771a0b28a6)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/chemical-engineering/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/sciencecentre/activiteiten/demos/,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/sma-sedighi(3e6be35e-4870-436f-a5b0-3c8d404eac39)/publications.html,1000.0,1.0000000000000007,1.0
http://campusdevelopment.tudelft.nl/project/pulse/,1000.0,1.0000000000000007,1.0
http://brightspace.tudelft.nl,1000.0,1.0000000000000007,1.0
http://ta.twi.tudelft.nl/users/vuik/gpu.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/aurele-adam/,1000.0,1.0000000000000007,1.0
https://books.bk.tudelft.nl/index.php/press/catalog/book/517,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/nico-de-jong/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/nandini-bhattacharya/,1000.0,1.0000000000000007,1.0
http://collegeramacolleges.tudelft.nl/online/welcome/,1000.0,1.0000000000000007,1.0
http://railahead.tudelft.nl/research/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/paul-urbach/,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/bbDefault.do?SIS_SwitchLang=en,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/studenten/faculteiten/citg-studentenportal/onderwijs/onderwijsinformatie/educational-rules-and-regulations/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/2020/3me/maart/miljoenen-voor-verbetering-binnenvaart-rijn-alpen-corridor/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/technology-transfer/development-innovation/research-exhibition-projects/,1000.0,1.0000000000000007,1.0
http://studiegids.tudelft.nl/a101_displayCourse.do?course_id=44929,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/tnw/over-faculteit/afdelingen/bionanoscience/research/research-labs/aubin-tam-group/,1000.0,1.0000000000000007,1.0
http://www.wbmt2.tudelft.nl/onderw/curriculum/Modulekaart_BSc-MT-2019-2020.pdf,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/tbm/over-de-faculteit/afdelingen/multi-actor-systems/people/researchers/dr-sl-sharlene-gomes/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/it-manuals/,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=20332,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/fd-van-der-hoeven(a153db30-eb15-4691-924d-f96d45478f2b)/publications.html,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/rmp-goverde(e14d6d42-cc06-432c-b7c5-766eed291158)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/docenten-en-decanen/,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=49232,1000.0,1.0000000000000007,1.0
https://online-learning.tudelft.nl/instructors/jaap-daalhuizen/,1000.0,1.0000000000000007,1.0
http://repository.tudelft.nl/submit/thesis/,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=41700,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/j-rezaei(4f28f3c6-ed52-478d-94ac-1176e14aea6f)/publications.html,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=18430,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/bk/,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=21847,1000.0,1.0000000000000007,1.0
https://brightspace.tudelft.nl/d2l/home/43838,1000.0,1.0000000000000007,1.0
http://www.wbmt2.tudelft.nl/onderw2019/wb1ejaar_2019-2020.htm,1000.0,1.0000000000000007,1.0
https://printportal.tudelft.nl:9443/end-user/ui/login,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/silvania-pereira/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/bionanoscience/research/research-labs/koenderink-lab/,1000.0,1.0000000000000007,1.0
https://online-learning.tudelft.nl/courses/design-for-values/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/stories/,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=49359,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/3me/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/actueel/laatste-nieuws/?eID=sitetud_rss&limit=15&pid=5495&resultPluginUid=60915&cHash=c11434e071bea6e0b8b77d00debff2da,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/io/studeren/masteropleidingen/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/sustainability/about/team/,1000.0,1.0000000000000007,1.0
http://studiegids.tudelft.nl,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/w-sun(f29c2d29-f2ac-469e-83bf-911c4c3d7900)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/2019/tnw/combination-of-microscopy-techniques-makes-images-twice-as-sharp/,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/vj-meijer(8eefe2b7-8464-4148-a665-3842d792fe53)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/martin-verweij/,1000.0,1.0000000000000007,1.0
http://studiegids.tudelft.nl/menuAction.do?toolbarSelection=tree,1000.0,1.0000000000000007,1.0
https://www.wbmt2.tudelft.nl/onderw/curriculum/Modulekaart_BSc-Wb-2019-2020.pdf,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/io/over-io/contact/plattegronden/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/applied-mathematics/statistics/people/g-jongbloed/,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=23744,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/3me/over/afdelingen/maritime-and-transport-technology/people/ship-hydromechanics/,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=50259,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/ddream/teams/project-march/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/biotechnology/,1000.0,1.0000000000000007,1.0
https://tulib.tudelft.nl/searching-resources/making-a-search-plan/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/library/about-the-library/tu-delft-library-presents/drawing-rooms/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/citg/over-faculteit/afdelingen/geoscience-remote-sensing/education/track-geoscience-and-remote-sensing/,1000.0,1.0000000000000007,1.0
http://password.tudelft.nl,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/jc-diehl(f55e6009-c69f-4081-ab87-a45ccad925ca)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/eric-verschuur/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/citg/actueel/citg-op-social-media/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/3me/over/afdelingen/materials-science-and-engineering/research/corrosion-technology-and-electrochemistry/people/herman-terryn/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/technology-transfer/contact/,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/t-konstantinou(733e2e6a-6715-48b7-a861-878205f115f4)/publications.html,1000.0,1.0000000000000007,1.0
http://finance.tudelft.nl,1000.0,1.0000000000000007,1.0
http://studiegids.tudelft.nl/a101_displayCourse.do?course_id=40534,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/tnw/over-faculteit/afdelingen/bionanoscience/research/research-labs/dimphna-meijer-lab/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/algorithmics/people/mathijs-de-weerdt/,1000.0,1.0000000000000007,1.0
http://studieverzameling.ewi.tudelft.nl,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/ict-handleidingen/skype-for-business/,1000.0,1.0000000000000007,1.0
http://www.wbmt2.tudelft.nl/onderw2019/wb2ejaar_2019-2020.htm,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/tpm/about-the-faculty/contact-and-map/support-services/studieadviseurs/make-an-appointment/,1000.0,1.0000000000000007,1.0
